Runner,Game,Category,Run name,Run link
Markish_00,Dark Souls,Any%,Dark Souls Any% No Hit – Astora’s Straight Sword Only,https://youtu.be/pp_Xy0QLhGw
Markish_00,Dark Souls,Any%,Dark Souls Any% No Hit – Crystal Greatsword +0 Only (World’s First),https://youtu.be/onfxLIykmeU
Markish_00,Dark Souls,Any%,Dark Souls Any% No Hit – Moonlight Greatsword Only (World’s First),https://youtu.be/VsS2JcnyyIo
Markish_00,Dark Souls,Any%,Dark Souls Any% No Hit – Rapier Only,https://youtu.be/vLCZflluhBg
Markish_00,Dark Souls,Any%,Dark Souls Any% No Hit – Server Only (World’s First),https://youtu.be/RZY4W8vkXwk
Markish_00,Dark Souls,Any%,Dark Souls Any% No Hit – Mail Breaker Only (World’s First),https://youtu.be/u6NitCzRJAM
Markish_00,Dark Souls,Any%,Dark Souls Any% No Hit – Butcher Knife Only (World’s First),https://youtu.be/aEnOWt2gvh4
Markish_00,Dark Souls,Any%,Dark Souls Any% No Hit – Sunlight Straight Sword Only (World’s First),https://youtu.be/9l8cfxaCfS8
Markish_00,Dark Souls,Any%,Dark Souls Any% No Hit – Shotel Only (World’s First),https://youtu.be/Z8K6cELoDUk
Markish_00,Dark Souls,Any%,Dark Souls Any% No Hit – Hammer of Vamos Only (World’s First),https://youtu.be/5oP2H-7FDhA
Markish_00,Dark Souls,Any%,"Dark Souls Any% No Hit – SL1, NG+6, Fresh Start (World’s First)",https://youtu.be/JK0Oio-ik8k
Markish_00,Dark Souls,Any%,"Dark Souls Any% No Hit – SL1, NG+6, Fresh Start, No Magic (World’s First)",https://youtu.be/pDCPyTkLKgY
Markish_00,Dark Souls,Any%,Dark Souls Any% Dragon Greatsword Only (World’s First),https://youtu.be/QO1e9JAu31w
Markish_00,Dark Souls,Any%,Dark Souls Any% Demon’s Greataxe Only (World’s First),https://youtu.be/d9RCey0-Z3A
Markish_00,Dark Souls,Any%,Dark Souls Any% Black Knight Greataxe Only (World’s First),https://youtu.be/ocIIg2XZynU
Markish_00,Dark Souls,Any%,Dark Souls Any% Dragon King Greataxe Only (World’s First),https://youtu.be/UxCPIVvUKGs
Markish_00,Dark Souls,Any%,Dark Souls Any% No Hit – Parrying Dagger Only (World’s First),https://youtu.be/tiwpjxdBZe0
Markish_00,Dark Souls,Any%,Dark Souls Any% No Hit – Balder Side Sword Only (World’s First),https://youtu.be/dNaf7pESm1w
Markish_00,Dark Souls,Any%,Dark Souls Any% No Hit – Greatsword Only (World’s First),https://youtu.be/OBx_KMrjkfg
Markish_00,Dark Souls,Any%,Dark Souls Any% No Hit – Blacksmith Giant Hammer Only (World’s First),https://youtu.be/RguekD5dBvg
Markish_00,Dark Souls,Any%,Dark Souls Any% No Hit – Scythe Only (World’s First),https://youtu.be/dvLf-G-MglQ
Markish_00,Dark Souls,Any%,Dark Souls Any% No Hit – Jagged Ghost Blade Only (World’s First),https://youtu.be/9V0pwLoJl3c
Markish_00,Dark Souls,Any%,Dark Souls Any% No Hit – No Offensive Buffs,https://youtu.be/HQ7GXK9lOfE
Markish_00,Dark Souls,Any%,Dark Souls Any% No Hit – Giant’s Halberd Only (World’s First),https://youtu.be/P7OnuJlTiBs
Markish_00,Dark Souls,Any%,Dark Souls Any% No Hit – Gargoyle’s Halberd Only (World’s First),https://youtu.be/_XzFnJOfnTs
Markish_00,Dark Souls,Any%,Dark Souls Any% No Hit – Velka’s Rapier Only (World’s First),https://youtu.be/vOGqCGmfLJU
Markish_00,Dark Souls,Any%,Dark Souls Any% No Hit – Whip Only (World’s First),https://youtu.be/aqEcO-f1JFQ
Markish_00,Dark Souls,Any%,Dark Souls Any% No Hit – Barbed Straight Sword Only (World’s First),https://youtu.be/T4GA_meNgls
Markish_00,Dark Souls,Any%,Dark Souls Any% No Hit – Ricard’s Rapier Only (World’s First),https://youtu.be/ygrCsL0MdnY
Markish_00,Dark Souls,Any%,Dark Souls Any% No Hit – Lifehunt Scythe Only (World’s First),https://youtu.be/8U9NdZfg7Y0
Markish_00,Dark Souls,Any%,Dark Souls Any% No Hit – Priscilla’s Dagger Only (World’s First),https://youtu.be/YzBgkbiOouk
Markish_00,Dark Souls,Any%,Dark Souls Any% No Hit – Moonlight Butterfly Horn Only (World’s First),https://youtu.be/Godkajb6CL8
Markish_00,Dark Souls,Any%,Dark Souls Any% No Hit – Dragon Tooth Only (World’s First),https://youtu.be/3uItaYkXwlQ
Markish_00,Dark Souls,All Main Game Bosses,Dark Souls All Main Game Bosses No Hit – Sorcery Only,https://www.youtube.com/watch?v=GfX4zsy1IpI&ab_channel=Markish00
Markish_00,Dark Souls,All Main Game Bosses,"Dark Souls All Main Game Bosses No Hit – NG+ 6, Fresh Start, No Magic (World’s First)",https://youtu.be/xgPcR5Vlu3Q
Markish_00,Dark Souls,Modded – Weapon Spawn,Dark Souls Any% No Hit – Trident Only,https://www.youtube.com/watch?v=tjw_c7yMcww
Markish_00,Dark Souls,Modded – Weapon Spawn,Dark Souls Any% No Hit – Black Knight Halberd Only,https://www.youtube.com/watch?v=wG2uao94QSs
Markish_00,Dark Souls,Modded – Weapon Spawn,Dark Souls Any% No Hit – Black Knight Sword Only,https://www.youtube.com/watch?v=m-XUKA8wRqA
Markish_00,Dark Souls,Modded – Weapon Spawn,Dark Souls Any% No Hit – Black Knight Greataxe Only,https://www.youtube.com/watch?v=e_hHVEJ1V5s
Markish_00,Dark Souls,Modded – Weapon Spawn,Dark Souls Any% No Hit – Pickaxe Only,https://youtu.be/m8lDcdfEfVw?feature=shared
Markish_00,Dark Souls II,Any%,Dark Souls II Any% No Hit (Part 1),https://youtu.be/o-ZJq_q5NDs
Markish_00,Dark Souls II,Any%,Dark Souls II Any% No Hit (Part 2),https://youtu.be/QZQwoG0r874
Markish_00,Dark Souls III,Any%,Dark Souls III Any% No Hit,https://www.youtube.com/watch?v=EvtLI-bHuNo&ab_channel=Markish00
Markish_00,Dark Souls III,Any%,Dark Souls III Any% No Hit – No Damage,https://www.youtube.com/watch?v=Gp-QPYDqt0I
Markish_00,Bloodborne,Any%,Bloodborne Any% No Hit,https://www.youtube.com/watch?v=y9a5Q95GJQs&ab_channel=Markish00
Markish_00,Bloodborne,Any%,Bloodborne Any% No Hit – BL4,https://www.youtube.com/watch?v=so8xsEZgkPQ
Markish_00,Sekiro,Shura,Sekiro Shura Ending No Hit – No Damage,https://youtu.be/rpEI_IHn--4
Markish_00,Sekiro,Shura,Sekiro Shura Ending No Hit – No Prosthetics,https://youtu.be/kp3mvn6xsOY
Markish_00,Elden Ring,Any%,Elden Ring Any% No Hit,https://youtu.be/VZzbel0ftrU
Markish_00,Resident Evil 2 Remake,Hard Any%,Resident Evil 2 No Hit Run – Leon 1st,https://youtu.be/a5orXROAIBY
Aizack_WWWWWWWWW,Dark Souls,Any%,Dark Souls Any% No Hit,https://www.twitch.tv/videos/650944342
Aizack_WWWWWWWWW,Dark Souls II,Any%,Dark Souls Any% No Hit,https://www.twitch.tv/videos/831402941
Aizack_WWWWWWWWW,Dark Souls III,Any%,Dark Souls III Any% No Hit,https://www.twitch.tv/videos/715583852
spiral_out,Sekiro,Shura,"Sekiro Shura Ending No Hit – No Damage, No Skills, No Damage Upgrades, No Kuro’s Charm/Demon Bell (World’s First)",https://www.twitch.tv/videos/687669048
spiral_out,Sekiro,Shura,"Sekiro Shura Ending No Hit – No Damage, Sword only (No Prosthetics/Combat arts/Items) Demon Bell + Charmless No Skills",https://www.twitch.tv/videos/886901100
spiral_out,Sekiro,Shura,Sekiro Shura Ending No Hit – DB+Charmless No Idols (World’s First),https://youtu.be/n0xmUT7Wdqo
spiral_out,Sekiro,Shura,Sekiro Shura Ending No Hit – DB+Charmless Sword Only AP1/No Skills (World’s First),https://youtu.be/o9cyQxLckmQ
spiral_out,Sekiro,Immortal Severance,"Sekiro Immortal Severance Ending No Hit – No Damage, No Consumables (World’s First)",https://www.youtube.com/watch?v=4OlmWuacUvA&list=PLP38x1NZxdI8BjwuaAfUW5hjCbq0IJme1&index=62&t=0s
spiral_out,Sekiro,Immortal Severance,"Sekiro Immortal Severance Ending No Hit – No Damage, Sword only (No Prosthetics/Combat arts/Items) Demon Bell + Charmless No Skills",https://www.twitch.tv/videos/905280088
spiral_out,Sekiro,Immortal Severance,"Sekiro Immortal Severance No Hit – DB + Charmless, AP1, Sword Only, No Skills (World’s First)",https://youtu.be/CHQkFub4R6c
spiral_out,Sekiro,Immortal Severance,"Sekiro Immortal Severance Ending No Hit – DB+Charmless, No Idols (World’s First)",https://youtu.be/CHQkFub4R6c
spiral_out,Sekiro,Purification,Sekiro Purification Ending No Hit – DB+Charmless AP1/No Skills (World’s First),https://youtu.be/35IPE_xwvlA
spiral_out,Sekiro,Purification,Sekiro Purification Ending No Hit – DB+Charmless Sword Only (World’s First),https://youtu.be/8tAXVTTcCv0
spiral_out,Sekiro,Return,"Sekiro Return Ending No Hit – No Damage, No Prosthetics (World’s First)",https://www.twitch.tv/videos/731449589
spiral_out,Sekiro,Return,Sekiro Return Ending No Hit – Charmless+Bell Sword Only/No Skills (World’s First),https://youtu.be/3R2DTqNrvH0
spiral_out,Sekiro,Return,Sekiro Return Ending No Hit – Charmless+Bell AP1/No Skills (World’s First),https://youtu.be/C3kD82X2wdI
spiral_out,Sekiro,All Beads & Memories,Sekiro All Beads & Memories No Hit,https://youtu.be/sSUOrilvJFw
spiral_out,Sekiro,All Beads & Memories,"Sekiro All Beads & Memories No Hit – Demon Bell, No Kuro’s Charm (World’s First)",https://www.youtube.com/watch?v=2XoSbpAcV8s
spiral_out,Sekiro,All Bosses & Minibosses,Sekiro All Bosses & Minibosses No Hit (World’s First),https://www.twitch.tv/videos/740280011
spiral_out,Hollow Knight,Any%,"Hollow Knight Any% No Hit – No Damage, No Charms/Upgrades (World’s First)",https://youtu.be/rXCrLF_KL8c
spiral_out,Hollow Knight,Any%,"Hollow Knight Any% No Hit – No Damage, Mr. Mushroom Ending (World’s First)",https://youtu.be/JH--IW3MDOE
spiral_out,Hollow Knight,True Ending,Hollow Knight True Ending No Hit – No Damage (World’s First),https://youtu.be/vUthNmcnF7Y
spiral_out,Resident Evil 4 Classic,Pro Any%,Resident Evil 4 No Damage Run – Professional (World’s First),https://youtu.be/SOn9gQeKTeI
spiral_out,Resident Evil 4 Classic,Extra Modes,"Resident Evil 4 No Damage – Separate Ways, No Merchant (World’s First)",https://youtu.be/oSTikVGjpyA
spiral_out,Resident Evil 4 Classic,Extra Modes,"Resident Evil 4 No Damage, Assigment Ada Only Knife (World’s First)",https://www.youtube.com/watch?v=YxXJ_XQ9nCk
spiral_out,Resident Evil 4 Classic,Extra Modes,"Resident Evil 4 No Damage, Assigment Ada Only Knife (World’s First)",https://youtu.be/Z-k0kpNjAUY
tomatefey,Dark Souls,Any%,Dark Souls Any% No Hit,https://www.twitch.tv/videos/621633769
ThePowerHour,Sekiro,Shura Ending,Sekiro Shura Ending No Damage,https://www.twitch.tv/videos/616481003
ThePowerHour,Sekiro,Immortal Severance Ending,Sekiro Immortal Severance Ending No Damage,https://www.twitch.tv/videos/656830320
ChemicalCranberry,Dark Souls III,All Main Game Bosses,Dark Souls III All Main Game Bosses No Hit,https://www.twitch.tv/videos/678430559
ChemicalCranberry,Dark Souls III,All Bosses,Dark Souls III All Bosses No Hit,https://www.twitch.tv/videos/843912073?filter=highlights&sort=time
ChemicalCranberry,Bloodborne,Any%,Bloodborne Any% No Hit,https://www.twitch.tv/videos/904804031
SoulsMate,Dark Souls,Any%,Dark Souls Any% No Hit,https://www.twitch.tv/videos/767725943
SoulsMate,Dark Souls II,Any%,Dark Souls II Any% No Hit,https://youtu.be/PNEYJwgCruw
SoulsMate,Dark Souls III,Any%,Dark Souls III Any% No Hit,https://www.twitch.tv/videos/680723559
SoulsMate,Bloodborne,Bloodborne,Bloodborne Any% No Hit,https://www.youtube.com/watch?v=WdoQB3jXJWo
Benjaminoo_,Sekiro,Shura Ending,Sekiro Shura Ending No Hit,https://www.youtube.com/watch?v=hkg-urj1fXQ
Benjaminoo_,Sekiro,Immortal Severance Ending,Sekiro Immortal Severance Ending No Hit,https://www.youtube.com/watch?v=GXpXB4gfcXg&start=4632s
folanRK,Demon's Souls,All Bosses,Demon’s Souls Classic All Bosses No Hit,https://www.youtube.com/watch?v=uAwnsZJA1xg
folanRK,Dark Souls,Any%,Dark Souls Any% No Hit,https://www.youtube.com/watch?v=lGZKsaIpf2c
folanRK,Dark Souls,Any%,Dark Souls Any% No Hit – Sorcery Only,https://www.youtube.com/watch?v=Eax3rdxu5v0
folanRK,Dark Souls II,Any%,Dark Souls II Any% No Hit,https://www.twitch.tv/videos/381205197?collection=qI1ff4O8qxWBAA
folanRK,Dark Souls II,Any%,Dark Souls II Any% No Hit/Damage – Covenant of Champions (World’s First),https://www.youtube.com/watch?v=FrfAT5HW2KM
folanRK,Dark Souls II,Any%,Dark Souls II Any% No Hit – Sorcery Only,https://www.twitch.tv/videos/1272556437
folanRK,Dark Souls II,All Bosses,Dark Souls II All Bosses No Hit,https://www.youtube.com/watch?v=g_cVYwHVTcI
folanRK,Dark Souls III,Any%,Dark Souls III Any% No Hit (World’s First),https://www.youtube.com/watch?v=dubC3jiSZVY
folanRK,Dark Souls III,Any%,Dark Souls III Any% No Hit – Uchigatana,https://www.youtube.com/watch?v=3en248LVfiI&ab_channel=FolanRK
folanRK,Dark Souls III,Any%,Dark Souls III Any% No Hit – SL1,https://www.youtube.com/watch?v=COJVTvRIOBs
folanRK,Dark Souls III,Any%,Dark Souls III Any% No Hit – Zweihander Only (World’s First),https://www.youtube.com/watch?v=TAIBZScCsOg
folanRK,Dark Souls III,Any%,Dark Souls III Any% No Hit – Sorcery Only,https://www.youtube.com/watch?v=qfLEplVwqTU
folanRK,Dark Souls III,All Bosses,Dark Souls III All Bosses No Hit,https://www.youtube.com/watch?v=RNvYEaSIbI0
folanRK,Elden Ring,Any%,Elden Ring Any% No Hit,https://www.youtube.com/watch?v=ucaradvoNNU
folanRK,Elden Ring,Any%,Elden Ring Any% No Hit – RL1,https://youtu.be/G-XmqvR1Bt0
folanRK,Sekiro,Shura,Sekiro Shura Ending No Damage,https://www.youtube.com/watch?v=gRWpocS-5v8
folanRK,Sekiro,Immortal Severance,Sekiro Immortal Severance Ending No Damage,https://youtu.be/jwWusdF-FC4
folanRK,Sekiro,All Memories,Sekiro All Memories No Hit,https://youtu.be/GXNBjL6iYTc
BushidoYu,Dark Souls,Any%,Dark Souls Any% No Hit,https://www.youtube.com/watch?v=yZkoftazhkY&start=
BushidoYu,Dark Souls,Any%,Dark Souls Any% No Hit – SL1,https://www.youtube.com/watch?v=a629nTUxG8Q
BushidoYu,Dark Souls,Any%,Dark Souls Any% No Hit – No Damage,https://www.youtube.com/watch?v=sEMNJAkWOKA
BushidoYu,Dark Souls,All Bosses,Dark Souls All Bosses No Hit,https://www.youtube.com/watch?v=4B8duWh_C3I
BushidoYu,Dark Souls II,Any%,Dark Souls II Any % No Hit,https://www.youtube.com/watch?v=Al5_mYZf-Pg&t
BushidoYu,Dark Souls II,Any%,Dark Souls II SL1 Any % No Hit,https://www.youtube.com/watch?v=PITWhaswacQ
BushidoYu,Dark Souls II,Any%,Dark Souls II Any % No Hit + Company of Champions,https://www.youtube.com/watch?v=TVzix-Au1CY&t
BushidoYu,Dark Souls II,Any%,Dark Souls II Any % No Hit No Upgrades / Infusions + Company of Champions,https://www.youtube.com/watch?v=wwA7SGEXsJw
BushidoYu,Dark Souls II,Any%,Dark Souls II Any % No Damage No Upgrades,https://www.youtube.com/watch?v=jCnNvc_tDvk&t=1641s
BushidoYu,Dark Souls II,Any%,Dark Souls II Any % No Hit No Damage / Infusions / Buffs / Rings + Company of Champions (World’s First) Dark Souls II Any% No Hit – Crossbow Only (World’s First),https://www.youtube.com/watch?v=qxDIk42BH8A
BushidoYu,Dark Souls II,All Main Game Bosses,"Dark Souls II All Main Game Bosses No Hit ",https://www.youtube.com/playlist?list=PLlEJzDOvCC_bTubdAzUxBs7jtDf8saH76
BushidoYu,Dark Souls III,Any%,Dark Souls III Any % No Hit,https://www.youtube.com/watch?v=itZ-Elkxu5s
BushidoYu,Dark Souls III,All Bosses,Dark Souls III All Bosses No Hit,https://www.youtube.com/watch?v=NHJSHGQNC7g
BushidoYu,Demons' Souls,Any%,Demon’s Souls Remake Any% No Hit,https://www.youtube.com/watch?v=-lg9QmoyYng&list=PLlEJzDOvCC_YeNFFOB1fGKpG1hXv_c4CA
BushidoYu,Demons' Souls,All Bosses,Demon’s Souls Remake All Bosses No Hit – SL1,https://www.youtube.com/watch?v=BNLy_lOcMsM
BushidoYu,Demons' Souls,All Bosses,Demon’s Souls Remake All Bosses No Hit – Sorcery Only,https://www.youtube.com/watch?v=SDLSepCpoZ4
BushidoYu,Bloodborne,Any%,Bloodborne Any% No Hit,https://www.youtube.com/watch?v=jokLyZLnhFo
BushidoYu,Bloodborne,Any%,Bloodborne Any% No Hit – BL4,https://youtu.be/1B4-Re9NlR0
BushidoYu,Bloodborne,Any%,Bloodborne Any% No Hit – Saw Spear,https://www.youtube.com/watch?v=gZnOKQv5chY
BushidoYu,Bloodborne,Any%,Bloodborne Any% No Hit – No Gems,https://www.youtube.com/watch?v=a-b--T_wBqo
BushidoYu,Elden Ring,Any%,Elden Ring Any% No Hit (World’s First),https://youtu.be/U4TAI2nbm0k
BushidoYu,Elden Ring,Any%,Elden Ring Any% No Hit – Uchigatana/Melee Damage Only (World’s First),https://www.youtube.com/watch?v=ftzQWY6Myec&t
BushidoYu,Elden Ring,All Great Runes,Elden Ring All Great Runes (World’s First),https://www.youtube.com/watch?v=PHYJuL3ccvw&t=
BushidoYu,Elden Ring,All Remembrances,Elden Ring All Remembrances No Hit (World’s First),https://www.youtube.com/watch?v=F-5gMc6afAs
BushidoYu,Sekiro,Shura,Sekiro Shura Ending No Hit Run,https://www.youtube.com/watch?v=S0LjBT2Syxc
BushidoYu,Sekiro,Shura,Sekiro Shura Ending No Hit Run – No Prosthetics,https://www.youtube.com/watch?v=-OLYgyPPH-E
BushidoYu,Sekiro,Shura,Sekiro Shura Ending No Hit Run – No Kuro’s Charm + Demon Bell,https://www.youtube.com/watch?v=w8iDC8rpXdw
BushidoYu,Sekiro,Shura,Sekiro Shura Ending No Hit Run – AP1 + No Kuro’s Charm/Demon’s Bell,https://youtu.be/4k15uEFPOag?t=2583
BushidoYu,Sekiro,Immortal Severance,Sekiro Immortal Severance Ending No Hit,https://www.youtube.com/watch?v=PP_qDg9QBbM
BushidoYu,Sekiro,Return,Sekiro Return Ending No Hit,https://www.youtube.com/watch?v=YfslFdnICz8
BushidoYu,Multiple,Dark Souls Trilogy,Dark Souls Trilogy Any% No Hit (Part 1),https://www.twitch.tv/videos/896132510
BushidoYu,Multiple,Dark Souls Trilogy,Dark Souls Trilogy Any& No Hit (Part 2),https://www.twitch.tv/videos/896156632
BushidoYu,Multiple,Dark Souls Trilogy,Dark Souls Trilogy No Hit – w/Sekiro Shura and Immortal Severance Ending (World’s First),https://www.youtube.com/watch?v=F1JaurD5iiE&list=PLlEJzDOvCC_btZd59sz3OQmebfpmCA_WC
BushidoYu,Multiple,Dark Souls Trilogy,Dark Souls Trilogy All Main Game Bosses (Part 1),https://www.youtube.com/watch?v=ZkkkyWmNnMU&list=PLlEJzDOvCC_Yovhi_ix9d_3CHTuRmheao&index=2
BushidoYu,Multiple,Dark Souls Trilogy,Dark Souls Trilogy All Main Game Bosses (Part 2),https://www.youtube.com/watch?v=GeJIai49cxI&list=PLlEJzDOvCC_Yovhi_ix9d_3CHTuRmheao&index=2
BushidoYu,Multiple,Soulbornekiroring,Soulbornekiroring No Hit (World’s First),https://youtube.com/playlist?list=PLlEJzDOvCC_bQaAndr1Q3uEwFGazxW2Cx
Kaceress02_,Dark Souls II,Any%,Dark Souls II Any% No Hit,https://www.twitch.tv/videos/675892917?sr=a
Grey_NunSei,Dark Souls II,Any%,"Dark Souls II Any% No Hit ",https://www.twitch.tv/videos/923724410
Grey_NunSei,Dark Souls III,Any%,Dark Souls III Any % No Hit – SL1,https://www.twitch.tv/videos/596924071
Grey_NunSei,Dark Souls III,Any%,Dark Souls III Any % No Hit – Sorcery Only,https://www.twitch.tv/videos/664666571
Grey_NunSei,Dark Souls III,Any%,Dark Souls III Any% No Hit – Miracles Only,https://www.twitch.tv/videos/677610285
Grey_NunSei,Dark Souls III,Any%,Dark Souls III Any% No Hit – Pyro Only,https://www.twitch.tv/videos/680723094
Grey_NunSei,Dark Souls III,Any%,Dark Souls III Any% No Hit – Great Club,https://www.twitch.tv/videos/691047694
Grey_NunSei,Dark Souls III,Any%,Dark Souls III Any% No Hit – Aquamarine Dagger,https://www.twitch.tv/videos/719082198
Grey_NunSei,Dark Souls III,Any%,Dark Souls III Any% No Hit – Spear,https://www.twitch.tv/videos/797478774
Grey_NunSei,Dark Souls III,Any%,Dark Souls III Any% No Hit – Long Sword,https://www.twitch.tv/videos/862518472
Grey_NunSei,Dark Souls III,Any%,Dark Souls III Any% No Hit – Dagger,https://www.twitch.tv/videos/870199032
Grey_NunSei,Dark Souls III,Any%,Dark Souls III Any% No Hit – Broadsword,https://www.twitch.tv/videos/883434702
Grey_NunSei,Dark Souls III,Any%,Dark Souls III Any% No Hit – Club,https://www.twitch.tv/videos/906891455
Grey_NunSei,Dark Souls III,Any%,Dark Souls III Any% No Hit – Exile Greatsword,https://www.twitch.tv/videos/910927870
Grey_NunSei,Dark Souls III,All Main Game Bosses,Dark Souls III All Main Game Bosses No Hit – SL1,https://www.twitch.tv/videos/622481091
Grey_NunSei,Dark Souls III,All Main Game Bosses,Dark Souls III All Main Game Bosses No Hit – Bandit’s Knife,https://www.twitch.tv/videos/897223493
Kontan_live,Dark Souls III,Any%,Dark Souls III Any% No Hit,https://www.twitch.tv/videos/680757669
Hyakujin,Dark Souls II,Any%,Dark Souls II Any % No Hit,https://www.twitch.tv/videos/749596992
Hyakujin,Dark Souls III,Any%,Dark Souls III Any % No Hit,https://www.twitch.tv/videos/683318710
Hyakujin,Dark Souls III,Any%,Dark Souls III SL1 Any % No Hit,https://www.twitch.tv/videos/781846783
